3193:24472,3476,71980,354,138,483,289,554,726,6
3195:2937,1795,5791,646,908,48,29,354,76,70
3220:2059,239,289,3234,101,1476,45,866,554,1499
3229:345,17,97,302,962,616,2369,76,223,70
3234:20591,1102,1762,239,1039,866,76,650,138,17862
3237:87614,17302,21868,94914,6536,107602,35916,104201,35600,54099
3238:65,6793,17,1190,616,302,8,76,654,4364
3239:17,239,3234,29,354,1462,866,5998,3730,138
3246:43888,13341,603,36865,51638,109455,6412,74499,11681,11478
3258:29,354,861,402,32,58,554,76,542,650
3263:18867,3223,1326,1344,714,564,140,3137,986,5767
3264:2068,17,302,654,76,616,58,8,866,84
3277:5363,40263,35229,3599,168,6387,9874,866,2318,22614
3279:508,94,931,254,58,616,1102,564,650,224
3295:1730,6916,5097,5812,3568,986,2292,3423,17,1164
3305:22801,5726,28166,18892,805,1175,3030,457,13532,30848
3306:12690,23395,1651,31739,27747,29172,10692,27427,6117,9797
3308:65,2200,6793,388,889,1152,32,131,2342,650
3309:5069,1806,84,29,289,301,1550,1549,495,1832
3319:3003,294,17,302,654,76,616,58,8,866
3320:6754,17380,3370,12761,63563,7160,13995,465,11321,5398
3328:116,239,138,29,866,1023,354,1089,508,301
3329:17,12090,98585,26360,429,866,616,84,654,1549
3335:22008,59585,34983,3476,301,3234,48,495,1476,61
3346:2375,891,354,103,3521,3476,542,353,1598,1119
3352:65,4542,6793,2030,84,76,354,5160,650,11325
3353:1023,33952,931,1099,866,16385,21742,4592,12455,481
3360:12859,2097,1039,94,1382,356,84,866,654,8
3374:1009,6691,76,650,859,23631,674,2030,239,564
3376:239,690,10071,219,3374,4328,5767,654,7685,7806
3383:29,103598,2512,194,3323,3522,10043,12361,7375,56609
3386:776,4212,5747,10675,14750,12253,8861,10682,8197,1912
3411:431,564,616,1023,84,2338,8,650,29,402
3412:1007,2051,68683,21113,72467,78657,56533,79323,88275,107299
3413:119,61736,806,3506,1205,1340,94,1744,1760,1072
3416:12522,4755,1352,2880,4825,10041,39742,24310,189,1923
3419:356,750,29,289,101,301,162,554,1140,190
3421:3213,18391,1348,7407,8803,1806,76,394,84,861
3423:1382,13838,5689,94,17,76,986,302,58,616
3426:483,101,289,1804,5575,1009,542,29,84,650
3428:285,65,699,4414,1196,101,289,58,5998,554
3429:289,861,101,3234,239,1140,162,554,1462,8
3431:3225,47290,683,34500,88768,76,2139,17,302,654
3432:12223,12843,866,17,302,40,70,616,361,654
3450:21028,9662,26036,5363,17,76,94,50344,1462,81
3453:34138,101987,9874,168,2642,6097,719,760,7180,4940
3475:633,3461,1048,7901,5325,7774,117622,703,31906,2829
3478:289,15,508,2618,3234,859,554,1476,101,866
3479:470,726,105999,1039,72699,7682,650,6457,378,3250
3480:19405,923,289,45,1549,1023,76,239,29,596
3490:1217,19963,289,138,45,1344,495,1476,554,354
3500:16811,8868,20765,16385,6793,356,65,8,32,29
3514:3915,726,354,32,4174,1804,8,650,962,1550
3529:669,32328,17,302,654,76,616,58,8,866
3546:273,591,861,17,654,58,302,8,76,650
3547:4942,239,289,101,866,554,1180,224,301,138
3551:47764,17038,99334,7678,89571,116460,37932,19972,3603,86940
3557:135,2582,76,2642,6244,15623,9874,801,9417,2685
3572:29630,31775,60680,110194,87374,76,901,17,24627,19012
3579:1762,239,3234,1476,1023,866,76,3730,138,301
3580:12586,3423,6732,28926,2241,986,500,17,780,1884
3593:224,116,97,29,1578,616,76,10,187,2168
3599:22689,40,2414,10163,15928,46972,6732,5904,77264,41034
3609:116,29,356,402,45,449,1462,891,94,2944
3610:1102,1790,138,508,94,1762,873,1023,402,2618
3613:11565,2630,986,11645,20280,112109,226,1764,76,8772
3628:4223,17,1281,902,654,616,409,650,500,76
3656:891,2816,7578,17414,967,13599,65,29,1023,76
3657:427,1102,54999,354,3234,289,1476,101,866,3730
3663:356,749,65,22606,5214,5567,18867,9931,573,699
3674:1558,2317,4414,84,483,518,861,1102,1239,138
3684:10236,18102,2128,6901,2414,9877,17990,568,394,616
3685:6559,500,2292,1884,2967,140,4194,81,1951,6545
3686:2675,15499,17,107761,14635,302,654,1326,5292,76
3692:13526,17,239,1804,3,530,554,395,2469,4669
3694:736,3017,7407,4967,5286,616,14750,902,4697,7685
3701:5848,1039,1762,101,239,813,29,76,354,596
3702:901,5550,4171,7153,3348,3159,866,2008,76,5613
3717:14202,46215,29,356,1023,1102,94,84,861,508
3721:10856,14202,239,3234,861,76,45,866,1549,354
3728:1023,1069,225,4017,47506,885,6738,79096,74038,3847
3735:262,18867,1217,1405,138,289,361,861,162,32
3736:967,11626,8276,107237,48,327,94,1187,1119,131
3737:239,294,302,654,866,616,70,301,361,58
3751:29,1550,999,3017,245,32,542,239,354,394
3752:1089,449,254,3730,17,361,301,736,1462,302
3800:1102,726,510,7535,8213,61,542,568,322,654
3811:5319,10180,7268,2021,1155,4218,6880,13267,7675,3426
3820:3234,1239,1762,495,3,2200,76,866,449,650
3840:116,239,3234,1102,866,224,361,7806,654,899
3846:1168,1567,654,10279,673,162,289,179,1102,4113
3849:518,179,239,3234,2618,1476,546,866,1499,736
3850:749,239,1762,29,866,97,138,70,736,4542
3857:2030,239,1102,1023,866,470,650,138,301,1598
3859:39465,5361,49217,23813,296,58,289,508,554,84
3862:1109,65,899,944,402,4542,542,6793,94,354
3888:709,371,403,15535,4919,1555,13016,86391,13,15686
3911:18159,5896,1444,4456,409,1550,239,5604,29,483
3921:1749,986,5860,4048,16680,500,3756,731,8283,8511
3929:6249,236,10039,239,8199,40,1164,650,8,1535
3930:296,17,2597,2200,2937,1152,94,486,1276,146
3934:6823,33373,31149,29058,115001,102873,2934,1208,157,10541
3947:1023,239,931,58,1790,908,4542,354,736,650
3950:289,394,861,239,101,554,726,8,45,1102
3962:9931,654,3730,45,302,17,616,2030,94,1511
3974:2303,81362,38716,8258,24825,76,1677,15928,11309,4682
3975:650,1243,1217,4173,394,29,138,1476,1535,1109
3988:11243,827,986,1790,94,500,5117,8283,16680,229
4001:4259,1790,17,302,654,76,616,58,8,866
4006:353,2200,94,245,394,674,508,29,2168,1180
4007:3177,69933,1538,31426,2015,65965,34358,71698,52098,42924
4008:931,2583,7806,1462,302,866,17,226,654,650
4009:46276,1119,12512,2239,302,211,656,888,542,1100
4028:17784,1200,122,2379,13544,8667,2241,12589,8462,500
4031:12150,27642,219,7311,891,94,4257,19522,1188,363
4035:774,3207,2403,1827,2816,3506,2714,1524,2696,10046
4053:295,10323,19963,17876,1382,736,94,2200,76,1550
4064:14003,861,239,1239,1476,726,554,101,84,76
4067:861,101,58,17,76,402,8,2200,3234,518
4068:3141,1152,3304,2200,3531,4745,5567,76,511,84
4069:3632,709,1102,289,861,899,554,239,546,101
4075:95901,17,302,654,76,616,58,8,866,84
4076:25271,87178,30861,44898,39934,225,42870,17376,46579,12781
4084:3250,654,861,289,101,239,554,29,1476,726
4091:750,508,1109,402,1102,29,5998,302,239,3250
4098:4113,3563,1681,289,322,9726,9862,9041,12821,15763
4103:239,14750,866,302,4541,1091,654,301,70,138
4104:1086,239,1023,866,29,14750,70,301,138,224
4124:54300,10832,5557,1867,168,8733,984,8860,13660,3937
4132:5465,14202,294,394,542,999,564,84,378,944
4134:12084,33892,34013,202,24038,122533,44239,46550,79911,90824
4138:124,17220,70,94,138,891,1382,1023,1119,6450
4140:2337,25855,31890,760,2869,2318,931,2275,34747,14754
4149:61502,17,302,654,76,616,58,8,866,84
4158:5214,3177,760,877,1400,7180,1460,5738,5287,3599
4164:2162,32162,1631,1403,302,29,1119,496,875,1023
4167:1606,12776,94,508,4364,947,1551,736,76,70
4171:5112,13407,9019,52926,2766,57427,931,73510,9289,8321
4177:11,1362,5484,1979,675,6579,17612,17,1344,270
4179:568,2816,7700,3234,3,495,239,726,2868,302
4184:199,19963,239,289,3234,1476,726,495,101,1550
4190:7409,591,3728,1517,56695,8566,8973,6708,8673,11526
4209:38904,1164,45182,866,61418,29969,1223,1326,3361,14500
4210:19984,1239,1804,4174,101,58,754,554,76,29
4211:28789,88132,100732,43926,91309,108608,4600,17,302,654
4213:990,22606,29552,43182,699,8868,138,84,289,861
4223:2092,17,302,654,76,616,58,8,866,289
4237:699,564,1762,239,1089,813,1412,866,76,650
4242:559,302,76,289,101,58,1023,650,616,891
4248:25889,88504,16247,25152,39946,13082,22269,2075,61489,86333
4249:168,9375,2068,12254,752,14754,12223,39654,2967,14226
4265:17,2868,726,837,3,239,654,866,76,394
4269:1196,18867,508,29,356,1109,2618,199,354,650
4273:361,1023,239,1499,449,866,1730,1462,650,2168
4275:931,29,32,5286,866,224,70,138,301,542
4277:4756,8276,29,518,289,239,58,554,162,8
4281:285,322,901,10930,239,2618,591,861,76,650
4301:1451,116,1023,1382,29,394,356,1535,289,901
4303:1684,568,1578,430,470,211,5022,2064,9581,84
4304:65,101,861,899,546,554,650,8,301,239
4344:3632,5465,861,289,101,1511,554,449,29,76
4353:1023,76,654,787,23370,3039,616,302,431,226
4357:103,888,564,4204,2200,866,650,12090,356,29
4365:168,14593,9417,16188,2103,9375,3211,2318,801,2259
4371:10066,60334,931,901,571,4592,6507,43103,12455,16385
4372:65,42352,967,94,239,2618,624,866,10071,889
4399:2292,6091,5604,18239,3354,518,138,17,1001,58
4400:554,656,58,15,289,1023,2200,1578,3657,302
4407:29,726,101,58,495,1476,616,483,76,84
4424:46978,47755,83937,76002,14602,12222,1558,826,3517,19251
4426:4455,95591,114133,31820,120437,33137,33413,26465,68801,95188
4436:2583,238,1065,302,431,7006,7048,4107,571,3704
4453:4273,40,8,500,931,2548,1460,225,4755,840
4457:1057,999,654,1332,4967,1086,496,8,1102,3233
4458:764,2268,353,21548,17,7901,4487,18708,4456,568
4466:119,21815,289,239,1102,899,3234,861,101,1476
4469:559,454,43182,1719,1869,650,483,301,32,394
4482:356,2068,138,289,162,301,1239,1804,2618,861
4507:322,17250,5998,239,5575,654,76,354,29,866
4514:245,6901,28541,546,7523,94,219,2100,28615,45123
4517:1102,239,596,3730,866,4542,650,224,361,289
4519:9246,3223,1239,107592,6130,27460,37309,18722,17,55480
4522:214,1332,1528,311,26525,26509,36646,2632,12321,28933
4530:6,709,58,861,289,101,1109,650,8,84
4537:301,394,186,22713,40356,429,7428,76,138,1109
4543:1039,2008,2139,546,94774,58,40,1551,358,2194
4562:5567,94,1382,14960,1764,354,301,302,866,29
4578:225,1348,289,101,591,861,29,554,866,354
4588:101,554,3730,58,8232,1684,1102,354,518,301
4618:91159,119,990,3017,1965,21775,508,6142,3233,3250
4633:82785,21206,48790,7098,116760,69282,30597,8977,35545,68023
4637:79749,75969,80020,85219,33413,100737,112559,66308,69811,25990
4640:119,709,239,861,508,32,301,29,94,76
4641:1206,4825,6266,7880,5624,12990,7859,4966,3328,189
4642:10856,749,14202,1102,289,101,239,29,76,650
4651:302,1567,1558,76,2326,14187,4702,72072,888,1332
4665:1348,749,239,486,29,394,1535,1462,8,1102
4666:4479,17,302,654,29,76,616,58,8,866
4682:37778,14714,95041,22920,2600,199,380,82008,4755,10048
4687:302,3234,866,3730,726,301,70,138,29,736
4692:239,1511,84,866,5117,650,29,301,8365,76
4696:8365,17,302,654,76,616,58,8,866,84
4702:7386,5197,8725,7680,924,12022,17692,36425,17448,34813
4730:356,17952,46215,354,239,8,116,449,866,1205
4736:14940,875,48,1119,1187,6450,1535,546,239,866
4745:1558,967,17,1535,289,94,1239,101,554,84
4749:5928,496,354,1551,901,2548,840,5738,659,810
4751:367,12332,14841,57974,18912,25910,8167,45095,3477,1888
4760:40263,5398,15337,22614,16669,31633,22856,5363,500,1730
4762:1549,302,5575,8,76,4708,16409,84,866,356
4767:22002,17,866,302,7482,11629,40,22490,59005,31879
4774:116,709,138,301,239,114,1762,1476,866,1023
4779:366,94,17,116,1382,378,15540,273,132,11966
4788:1102,101,554,239,1499,866,650,301,138,736
4789:4616,17,302,654,76,616,58,1102,8,866
4794:322,239,654,302,58,146,84,1180,616,650
4796:4622,78605,33562,42440,21963,10503,17145,17,8454,10404
4797:15141,402,3304,4522,4173,967,8276,755,20458,6376
4802:13221,48,1187,239,94,1119,508,866,70,76
4816:85885,114,407,54336,15304,32945,122444,106038,34065,99855
4831:239,29,866,7869,70,654,3234,301,223,224
4834:559,875,518,302,58,1109,508,2512,2983,103
4852:38716,2303,81362,8258,24825,3514,4589,53416,107013,82452
4863:84,97,94,1382,483,449,30,3250,21650,138
4870:254,239,395,294,361,70,138,1102,616,76
4875:5214,5237,239,29,3,726,1462,45,8,394
4889:786,18867,1155,1102,239,1187,302,48,358,1023
4894:546,4880,931,873,76,254,358,6916,40,3131
4898:12536,17,302,654,76,616,58,8,866,84
4910:185,302,29,239,866,1205,76,654,301,354
4919:559,162,1499,2233,1190,813,76,1825,2168,8
4926:73168,239,1109,787,5117,76,650,3158,3297,84
4934:1352,27070,10687,44318,2548,10041,157,8928,1712,1527
4935:106,86343,755,2251,36393,106951,11508,1558,2292,1521
4944:378,30117,52041,113789,1405,616,58,4719,364,70
4946:908,8166,4249,84,6439,931,29,1551,354,1023
4949:508,15403,51962,20330,654,84167,40,7624,45683,6733
4951:44666,1205,3977,4991,5150,5550,1410,3348,3159,3271
4956:18867,29,10039,4880,890,1164,866,357,1326,1462
4961:23169,30143,12652,28198,840,947,10071,6453,3196,44773
4984:4826,616,205,2512,2618,302,244,11108,25826,1318
4986:29,508,94,654,1023,866,8,2618,138,616
4991:669,58917,17,302,654,76,616,58,8,866
4992:1614,1348,1140,199,179,2626,1009,29,654,364
4998:591,861,17,1550,1549,2937,2338,3730,866,542
5001:7973,1550,294,3730,4542,650,899,3323,1102,866
5002:74954,4949,53856,9216,6503,5502,26849,8660,17185,33774
5006:2379,53381,869,596,1231,3484,1549,1749,542,239
5007:1405,46215,1340,5117,4696,2715,2548,1065,710,2983
5011:3548,115725,117347,802,96,5738,34773,2318,3159,760
5015:5117,17,4268,302,774,1744,353,616,947,8
5018:29,654,239,866,616,84,292,296,3824,1102
5031:2097,861,239,866,301,70,138,2447,542,44
5039:4421,36263,26848,10536,102559,104746,31492,1002,17,16036
5040:1405,1930,65,301,1382,101,94,289,58,554
5047:4958,25164,564,9691,76,17,302,84,364,736
5048:13069,18239,6491,785,6127,11671,813,2988,17546,13737
5079:15,645,239,356,285,289,1140,101,1476,1102
5086:1023,546,500,10048,866,1344,986,302,1884,32
5088:500,289,58,554,101,813,273,394,866,409
5089:116,2944,17,302,654,76,616,182,58,29
5090:302,18214,10861,58125,105608,13408,1344,5567,367,70
5097:17,8011,1790,1382,11235,35482,70,2289,953,650
5107:1217,1471,866,358,1050,254,9106,354,361,262
5108:5812,6916,17403,17,2292,986,3423,76,866,81
5119:4027,8276,642,5998,239,409,650,4210,1245,486
5120:866,4277,2967,302,13051,3001,20408,1709,347,81
5129:44666,827,35229,1410,4991,3599,7711,1460,1888,81
5147:29,58,861,289,101,84,239,650,8,76
5148:669,120,17,302,654,76,616,58,8,866
5176:2674,101,76,29,650,84,866,138,354,1102
5180:21631,58648,17,167,2992,2675,9438,302,20623,38327
5188:3107,3864,5827,28773,56254,1589,30105,120956,4755,2433
5202:1876,11136,17,302,654,76,616,58,8,866
5207:47534,29017,33239,81304,58113,60963,16671,19353,1744,105986
5208:289,2618,861,3234,101,1476,554,483,650,866
5214:14960,2200,119,49469,1287,17,302,654,947,4364
5217:3632,32,17,776,7672,29,356,40,138,394
5247:58,1217,2776,364,4328,1196,10454,4326,3101,11208
5271:1525,75582,26538,85496,44920,92036,32768,36535,85703,64967
5276:5315,36752,73638,20963,19929,32280,37455,20744,58142,47134
5279:18391,546,591,449,1499,3730,650,254,1462,736
5288:119,65,28541,3233,239,6793,10071,866,650,654
5294:124,1958,46215,472,2714,774,2403,508,245,2696
5299:3297,296,449,239,1140,3234,1476,58,84,650
5300:285,749,114,68502,1102,5303,787,2876,2557,4422
5306:285,17,302,616,58,76,24323,29,654,650
5307:24323,17,302,654,76,616,58,8,866,84
5309:1382,6733,89092,61628,4420,1023,138,496,654,84
5323:22889,25412,724,6189,103121,1764,122753,650,118631,116711
5325:99343,16073,58959,19644,15149,69820,71174,38747,82532,99721
5329:19871,4420,6945,1119,14370,7506,15242,17,302,947
5335:1102,239,302,654,650,866,58,8,616,301
5358:65,873,431,931,17,6793,1190,8,119,302
5361:518,15,1476,17,2338,22606,46904,29,13704,726
5364:1069,49507,24655,70,1501,13279,1462,33595,83764,22803
5378:5315,49219,11644,9629,354,289,508,162,2618,1762
5385:915,3675,2917,1339,9617,8,749,97,239,866
5387:650,71980,289,1140,3234,238,861,101,554,726
5397:289,239,2618,101,29,3234,1550,554,866,449
5398:1444,182,71206,692,8213,302,14910,104934,866,29
5403:2064,18867,394,239,1140,29,726,84,2200,591
5425:394,554,1804,32,449,673,650,1102,1561,3249
5433:101,518,239,29,866,354,138,70,301,3234
5434:2379,654,2366,3423,6545,2967,500,81,1884,226
5435:1086,29,1762,1102,999,7407,211,866,301,5495
5436:116,1102,254,302,29,546,239,138,1462,650
5438:4032,1186,4205,1102,2185,29978,302,26207,48,1187
5449:27264,2479,11754,27166,55893,71329,48875,18205,114065,102412
5455:1039,61,861,8,1089,650,268,564,84,518
5456:296,1100,364,1558,37009,13684,4456,1208,947,656
5458:1205,827,2557,1886,2733,4421,8873,1119,2200,302
5462:65,899,508,94,48,1187,496,302,654,103
5472:16286,3498,12116,10071,6227,2241,3972,986,28926,731
5474:1405,1196,1039,5465,508,483,162,32,94,554
5477:37419,78569,64461,21659,32441,13660,2757,66835,22224,113065
5478:1410,1205,827,14790,4991,19015,20707,77175,31037,23824
5479:7312,1086,2200,1405,1511,402,3233,542,3005,378
5480:239,3234,289,84,495,58,866,1023,76,1089
5499:10071,1498,3498,1749,2616,3939,4347,8283,3684,12471
5500:16211,79221,65045,90243,90787,49627,52778,84530,112645,111688
5502:1591,14035,27705,7905,17123,43893,32205,17,534,273
5512:124,19984,654,616,8,94,1126,1089,301,1987
5527:1023,239,294,866,301,70,354,224,650,1102
5529:18914,17,302,654,76,616,58,8,866,84
5530:8546,483,354,861,1140,1511,8,114,1578,1086
5535:1382,1023,94,1410,888,1462,58,364,564,1558
5536:3409,9091,34450,1551,67074,17227,69594,100652,63459,94105
5542:1958,131,119,2200,1287,1152,571,431,1382,76
5551:361,861,239,1023,1239,866,650,1089,354,301
5562:944,3730,1180,508,866,76,301,18788,736,239
5580:29,508,70,32,239,1344,1102,301,409,354
5584:5486,12968,2260,6337,44959,45263,61753,16360,8820,7897
5601:418,296,58,289,101,554,3234,45,76,84
5611:94,32,123,239,1405,429,1709,673,6855,19616
5632:1217,22606,60815,394,1239,162,859,596,239,58
5640:1970,10617,1069,76,38974,77518,3510,1164,9646,40
5644:1957,378,10180,306,4012,18602,41569,14030,73494,70347
5645:11762,17,2743,2583,901,76,1382,659,84,347
5656:1102,94,899,787,1119,239,1109,76,29,354
5666:5457,11724,8861,20045,10014,1912,7795,5080,11210,14750
5683:30991,2153,574,1013,7180,1124,877,14754,1147,1740
5691:19912,1147,17,302,654,76,616,58,8,866
5696:2292,508,1382,999,5117,4422,364,650,301,2030
5702:3265,97,289,3234,394,239,162,101,1476,554
5707:1410,11725,3172,2694,6601,8225,1527,15608,20806,7548
5717:709,9435,1076,1189,1748,31157,311,17486,40568,6304
5718:48,1187,254,1119,1499,17,5702,361,94,947
5721:17692,6582,17,4275,40841,302,2097,654,84,2464
5722:1217,591,394,294,654,1550,8,58,8213,356
5741:278,829,239,3234,1762,1476,749,901,546,76
5765:861,511,902,114,1239,94,356,3158,354,422
5766:6906,20416,76,9095,41636,101910,8226,120,10015,27364
5780:709,354,861,1140,32,327,29,1382,356,564
5784:289,101,58,354,650,1462,394,1196,899,542
5788:3591,18709,1730,41373,719,47847,28577,74483,17,302
5798:10427,48,813,2030,899,29,8,803,1389,1057
5803:65,138,289,101,861,554,3234,736,542,6
5817:749,3628,289,58,101,273,1140,1119,48,1023
5822:19442,44325,28244,3241,3196,2548,840,24348,47377,16553
5834:2937,5708,2121,11633,2425,650,1046,1561,14314,2494
5858:28541,7711,2642,16956,7994,76,5480,8860,9657,984
5863:3915,14259,21479,8759,41687,1547,4671,12663,815,16263
5864:116,1382,1544,709,289,866,508,29,101,650
5865:74238,90360,59396,78918,2406,5693,9289,14109,19872,31895
5866:35229,3599,3184,1555,168,731,81,986,5738,44
5876:2200,2838,2360,24738,16514,67790,120705,4487,1043,6812
5884:398,855,19197,22935,58,4268,1239,2073,3158,654
5890:495,1476,3234,2944,302,76,2789,84,650,354
5891:23512,17,302,654,76,616,58,8,866,84
5892:5834,17,302,654,76,616,58,8,866,84
5894:749,48210,1937,39597,9524,52705,8,54171,12489,2513
5896:6779,119275,14817,43442,65127,118550,511,2337,297,1287
5904:5843,11152,91431,95617,2265,92712,5117,35787,93649,47283
5905:17,9581,84,302,5998,76,518,616,902,654
5922:58486,591,861,1102,239,1499,361,899,542,564
5923:1196,10930,508,4328,518,650,2669,714,736,4205
5943:15444,302,29,32,1089,495,17,2829,568,301
5947:518,25363,39828,17342,22192,65522,20261,41071,10860,108822
5956:1109,650,819,5567,709,289,999,554,483,101
5964:356,794,58,302,1804,103,483,289,101,29
5978:4146,9843,37266,79605,54555,6545,6117,2857,21028,6901
5990:4741,13436,83983,2097,1382,7725,2193,30683,25459,63938
5994:15777,63574,19135,64804,87258,17,302,654,76,616
6001:9629,2103,10778,75432,500,4103,2833,7838,5738,398
6002:14718,46949,32798,29849,88824,356,6096,11309,837,866
6013:5956,18293,12435,12236,3265,11234,1878,44423,23682,8
6018:8445,508,2626,29,1102,84,354,8095,146,1382
6020:5053,23230,5363,2265,76,18975,1913,16886,10305,19795
